GeneId	Symbol	#transcripts regulated	total #transcripts for gene	mean log2(fold change) of reg. trans.	min fold change of reg. trans.	max fold change of reg. trans.	fc stddev	min p_value	mean NE(treat.reg.)	stddev NE(treat.reg.)	mean NE(ctrl.reg.)	stddev NE(ctrl.reg.)	mean RPKM(treat.reg.)	stddev RPKM(treat.reg.)	mean RPKM(ctrl.reg.)	stddev RPKM(ctrl.reg.)
67008	1600012F09Rik	2	10	-0.098	-0.098	-0.098	0.000	1.00e+00	0.03883	0.000	0.04407	0.000	3.50086	0.000	3.95244	0.000
55988	Snx12	13	19	-0.098	-0.126	-0.053	0.024	1.00e+00	0.20315	0.029	0.23690	0.035	21.44195	3.700	24.21139	4.116
78283	Mtap7d2	8	16	-0.098	-0.158	-0.068	0.024	1.00e+00	0.08927	0.021	0.10011	0.024	9.20114	1.715	10.40186	1.977
56488	Nxt1	6	6	-0.098	-0.107	-0.091	0.006	1.00e+00	0.09720	0.006	0.11071	0.007	8.91047	0.567	10.05630	0.611
19326	Rab11b	14	16	-0.098	-0.176	-0.053	0.038	1.00e+00	0.22396	0.078	0.25364	0.087	20.48898	7.063	23.14097	7.878
15382	Hnrnpa1	22	22	-0.098	-0.346	-0.053	0.079	1.00e+00	0.13539	0.022	0.15392	0.019	19.49918	4.089	21.77491	4.021
70078	Nol7	1	6	-0.098	-0.098	-0.098	0.000	1.00e+00	0.15305	0.000	0.17346	0.000	13.56100	0.000	15.30987	0.000
22142	Tuba1a	12	12	-0.098	-0.123	-0.093	0.008	1.00e+00	5.16895	0.395	5.86111	0.452	475.55216	41.942	536.73040	46.871
347740	2900097C17Rik	3	6	-0.098	-0.152	-0.031	0.050	1.00e+00	0.08347	0.037	0.09573	0.045	7.39105	3.288	8.44999	4.011
193670	Rnf185	1	18	-0.098	-0.098	-0.098	0.000	1.00e+00	0.00294	0.000	0.00345	0.000	0.39279	0.000	0.44336	0.000
66373	Lsm5	6	10	-0.098	-0.116	-0.020	0.035	1.00e+00	0.04308	0.009	0.04983	0.007	7.49139	1.616	8.41678	1.578
208439	Klhl29	2	7	-0.098	-0.150	-0.046	0.052	1.00e+00	0.09767	0.043	0.11108	0.044	10.39095	4.493	11.55488	4.653
67371	Gtf3c6	5	8	-0.098	-0.137	-0.083	0.021	1.00e+00	0.16838	0.011	0.19225	0.016	21.10752	2.483	23.86380	3.041
67298	Gprasp1	16	21	-0.098	-0.325	-0.021	0.064	1.00e+00	0.61146	0.257	0.68889	0.293	54.63620	22.453	61.30624	25.520
67945	Rpl41	34	36	-0.098	-0.703	-0.055	0.134	1.00e+00	2.75612	0.783	3.05899	0.871	248.57900	70.612	274.35278	78.034
277010	Marveld1	4	4	-0.097	-0.155	-0.078	0.033	1.00e+00	0.02212	0.003	0.02578	0.003	2.05604	0.306	2.31296	0.300
216197	Ckap4	6	7	-0.097	-0.124	-0.071	0.016	1.00e+00	0.34815	0.018	0.39419	0.024	31.10213	1.528	35.11297	2.005
227210	Ccnyl1	3	4	-0.097	-0.134	-0.078	0.026	1.00e+00	0.03826	0.018	0.04250	0.020	3.64848	1.492	4.08635	1.630
14924	Magi1	18	25	-0.097	-0.159	-0.011	0.028	1.00e+00	0.09698	0.011	0.10937	0.011	10.13026	1.649	11.42928	1.878
100504581	Gm17275	2	2	-0.097	-0.097	-0.097	0.000	1.00e+00	0.59144	0.000	0.66697	0.000	52.66108	0.000	59.42682	0.000
67622	Mxra7	3	10	-0.097	-0.101	-0.093	0.003	1.00e+00	0.30119	0.010	0.34111	0.013	43.45189	1.274	49.03358	1.321
245622	Fam199x	5	8	-0.097	-0.338	-0.007	0.122	1.00e+00	0.02618	0.005	0.02997	0.005	2.35705	0.383	2.66359	0.441
228850	Ralgapb	12	18	-0.097	-0.232	-0.003	0.075	1.00e+00	0.07804	0.042	0.08701	0.045	8.30123	3.999	9.21253	4.249
100763	Ube3c	2	11	-0.097	-0.158	-0.036	0.061	1.00e+00	0.06318	0.042	0.07024	0.045	7.56473	4.913	8.30795	5.187
245670	Rragb	4	5	-0.097	-0.163	-0.048	0.041	1.00e+00	0.13362	0.040	0.15457	0.048	15.11160	4.812	17.17329	5.720
74525	8430419L09Rik	11	11	-0.097	-0.137	-0.057	0.027	1.00e+00	0.14058	0.033	0.15829	0.040	15.06710	2.824	17.04270	3.430
237926	Rsad1	8	9	-0.097	-0.350	-0.003	0.133	1.00e+00	0.02719	0.005	0.02867	0.005	2.59014	0.441	2.88637	0.272
71927	Itfg1	9	10	-0.097	-0.134	-0.026	0.035	1.00e+00	0.25759	0.188	0.29436	0.216	31.89378	23.520	36.41200	26.989
414072	BC031361	4	4	-0.097	-0.148	-0.047	0.051	1.00e+00	0.01859	0.001	0.02108	0.002	1.64619	0.093	1.86058	0.151
100036537	Gm11149	4	5	-0.097	-0.191	-0.003	0.094	1.00e+00	0.06263	0.010	0.07414	0.015	7.47250	0.908	8.51374	1.576
93882	Pcdhb11	4	4	-0.097	-0.115	-0.065	0.019	1.00e+00	0.02916	0.000	0.03312	0.001	2.59363	0.011	2.92702	0.050
27366	Txnl4a	4	22	-0.097	-0.277	-0.035	0.104	1.00e+00	0.15238	0.043	0.17118	0.042	17.34239	4.252	19.33191	3.864
52615	Suz12	3	15	-0.097	-0.138	-0.067	0.030	1.00e+00	0.12283	0.069	0.14094	0.080	15.19848	7.817	17.28082	9.007
22334	Vdac2	17	18	-0.097	-0.147	-0.051	0.019	1.00e+00	0.99200	0.220	1.12253	0.248	118.88268	27.418	133.91020	30.507
228714	Csrp2bp	3	10	-0.097	-0.166	-0.031	0.055	1.00e+00	0.04063	0.005	0.04473	0.005	4.82182	0.847	5.41322	0.802
213673	9530068E07Rik	10	16	-0.097	-0.097	-0.097	0.000	1.00e+00	0.54465	0.008	0.61961	0.009	49.67900	0.687	56.05044	0.772
613263	A230073K19Rik	7	9	-0.097	-0.144	-0.040	0.038	1.00e+00	0.02212	0.007	0.02476	0.007	2.36304	0.752	2.65375	0.813
12286	Cacna1a	18	24	-0.097	-0.309	-0.045	0.088	1.00e+00	0.03486	0.011	0.03946	0.013	4.26226	1.311	4.78177	1.533
212996	Wbscr17	11	13	-0.097	-0.177	-0.027	0.044	1.00e+00	0.04711	0.019	0.05365	0.021	4.88212	2.002	5.57138	2.414
66071	Ethe1	4	4	-0.097	-0.146	-0.075	0.028	1.00e+00	0.04696	0.014	0.05823	0.020	5.85709	1.600	6.63553	1.916
100502827	Gm19400	2	2	-0.097	-0.097	-0.097	0.000	1.00e+00	1.94884	0.000	2.22316	0.000	210.06987	0.000	237.03114	0.000
78829	Tsc22d4	11	22	-0.097	-0.328	-0.043	0.074	1.00e+00	0.15375	0.052	0.17485	0.056	14.96324	5.321	16.71746	5.696
67247	Mosc2	7	15	-0.097	-0.465	-0.012	0.152	1.00e+00	0.13516	0.092	0.15437	0.102	16.25696	11.462	17.81536	12.133
16798	Lats1	2	8	-0.097	-0.127	-0.067	0.030	1.00e+00	0.06449	0.010	0.07375	0.012	6.14899	0.944	6.96088	1.208
70225	Ppil3	8	11	-0.097	-0.180	-0.016	0.051	1.00e+00	0.07970	0.022	0.09567	0.028	10.29154	2.562	11.69862	3.182
100862026	LOC100862026	8	8	-0.096	-0.104	-0.078	0.011	1.00e+00	0.97546	0.061	1.11248	0.074	102.30139	9.316	115.28429	10.052
192185	Nadk	17	20	-0.096	-0.485	-0.005	0.122	1.00e+00	0.12933	0.039	0.13941	0.037	14.03130	3.335	15.68044	3.462
330369	Fbxo41	10	10	-0.096	-0.148	-0.030	0.028	1.00e+00	0.04098	0.011	0.04697	0.013	3.86867	0.952	4.36654	1.084
72055	Slc38a10	19	27	-0.096	-0.379	-0.002	0.082	1.00e+00	0.15063	0.064	0.16718	0.068	16.45500	5.284	18.32326	5.359
243328	Slc29a4	6	6	-0.096	-0.176	-0.046	0.042	1.00e+00	0.08969	0.012	0.10012	0.012	8.93966	0.763	10.06435	0.681
21969	Top1	5	16	-0.096	-0.224	-0.038	0.065	1.00e+00	0.32507	0.069	0.36842	0.074	37.45043	3.308	42.25312	3.957
68191	5330430P22Rik	1	3	-0.096	-0.096	-0.096	0.000	1.00e+00	0.01748	0.000	0.01977	0.000	1.54813	0.000	1.74506	0.000
13559	E2f5	1	6	-0.096	-0.096	-0.096	0.000	1.00e+00	0.03006	0.000	0.03293	0.000	3.23359	0.000	3.64491	0.000
77250	9430019H13Rik	1	1	-0.096	-0.096	-0.096	0.000	1.00e+00	0.00446	0.000	0.00504	0.000	0.39465	0.000	0.44485	0.000
64082	Popdc2	5	6	-0.096	-0.173	-0.008	0.074	1.00e+00	0.00192	0.000	0.00212	0.000	0.17940	0.015	0.20172	0.007
218989	6720456H20Rik	1	20	-0.096	-0.096	-0.096	0.000	1.00e+00	0.00374	0.000	0.00384	0.000	0.61278	0.000	0.69073	0.000
217328	Myo15b	3	14	-0.096	-0.139	-0.008	0.062	1.00e+00	0.00700	0.000	0.00657	0.001	0.84835	0.177	0.96561	0.235
80744	Cwc22	10	25	-0.096	-0.313	-0.011	0.093	1.00e+00	0.03407	0.014	0.03723	0.014	4.40083	1.710	4.98039	1.918
68350	Mul1	1	12	-0.096	-0.096	-0.096	0.000	1.00e+00	0.06268	0.000	0.07003	0.000	8.47706	0.000	9.55538	0.000
52206	Anapc4	4	22	-0.096	-0.230	-0.009	0.082	1.00e+00	0.14775	0.023	0.16220	0.016	21.14684	3.189	23.67910	2.562
67074	Mon2	11	15	-0.096	-0.358	-0.040	0.092	1.00e+00	0.06878	0.025	0.07709	0.026	7.52729	2.774	8.36105	2.847
98766	Ubac1	2	14	-0.096	-0.127	-0.065	0.031	1.00e+00	0.08170	0.015	0.09238	0.020	10.32459	2.441	11.70120	3.001
16179	Irak1	26	32	-0.096	-0.333	-0.030	0.061	1.00e+00	0.09063	0.021	0.10218	0.025	9.68793	2.260	10.90199	2.500
54709	Eif3i	11	11	-0.096	-0.104	-0.085	0.007	1.00e+00	0.46402	0.215	0.51788	0.242	64.81972	30.727	73.23082	34.771
67210	Gatad1	8	11	-0.096	-0.288	-0.023	0.096	1.00e+00	0.15651	0.081	0.17298	0.085	16.02687	9.072	17.65713	9.613
100862309	LOC100862309	2	2	-0.096	-0.096	-0.096	0.000	1.00e+00	0.24313	0.000	0.27496	0.000	21.52799	0.000	24.26901	0.000
100313943	Snora26	10	10	-0.096	-0.121	-0.084	0.014	1.00e+00	0.03113	0.016	0.03716	0.019	2.93617	1.554	3.33794	1.750
676527	Gm12248	1	5	-0.096	-0.096	-0.096	0.000	1.00e+00	0.07014	0.000	0.07931	0.000	6.21076	0.000	7.00039	0.000
22701	Zfp41	6	6	-0.096	-0.115	-0.091	0.008	1.00e+00	0.06830	0.016	0.07740	0.018	6.15362	1.412	6.93075	1.570
319830	1500004A13Rik	9	18	-0.096	-0.345	-0.003	0.114	1.00e+00	0.01763	0.010	0.02048	0.011	1.78943	0.813	1.99575	0.885
72050	Kdelc1	19	30	-0.096	-0.668	-0.005	0.155	1.00e+00	0.07328	0.016	0.07930	0.015	8.00274	1.557	8.89164	1.357
226610	Fam78b	13	14	-0.096	-0.167	-0.055	0.037	1.00e+00	0.12978	0.017	0.14690	0.021	11.89850	1.726	13.42295	2.036
14148	Fdx1	6	7	-0.096	-0.166	-0.047	0.045	1.00e+00	0.04604	0.030	0.05080	0.034	5.11586	3.565	5.89473	4.253
58180	Hic2	2	9	-0.096	-0.158	-0.034	0.062	1.00e+00	0.02203	0.002	0.02504	0.004	1.95238	0.189	2.21262	0.307
16068	Il18bp	5	6	-0.096	-0.114	-0.056	0.023	1.00e+00	0.05068	0.002	0.05829	0.002	5.23619	0.202	5.90056	0.188
193796	Kdm4b	2	11	-0.095	-0.181	-0.009	0.086	1.00e+00	0.08854	0.005	0.10179	0.011	10.44496	0.450	11.81880	1.206
75007	Fam63a	8	20	-0.095	-0.150	-0.042	0.046	1.00e+00	0.05505	0.046	0.06083	0.050	4.97727	4.068	5.55341	4.377
12727	Clcn4-2	6	10	-0.095	-0.222	-0.011	0.069	1.00e+00	0.32220	0.110	0.37300	0.144	30.82293	9.158	35.23384	12.075
15560	Htr2c	8	14	-0.095	-0.355	-0.001	0.103	1.00e+00	0.00347	0.000	0.00399	0.000	0.32110	0.021	0.36112	0.014
11908	Atf1	11	13	-0.095	-0.176	-0.025	0.039	1.00e+00	0.05840	0.025	0.06726	0.029	6.26946	2.474	7.09688	2.814
18537	Pcmt1	11	17	-0.095	-0.242	-0.000	0.079	1.00e+00	0.16056	0.100	0.17329	0.105	18.38923	11.114	20.18072	11.704
70465	Wdr77	13	19	-0.095	-0.152	-0.057	0.028	1.00e+00	0.22657	0.048	0.25635	0.059	24.01351	4.907	27.10905	5.823
12858	Cox5a	3	4	-0.095	-0.096	-0.095	0.000	1.00e+00	0.97756	0.048	1.09805	0.054	126.40299	6.249	142.44394	7.006
20334	Sec23a	2	8	-0.095	-0.156	-0.033	0.062	1.00e+00	0.12677	0.046	0.14195	0.043	16.03032	7.289	17.72453	7.449
225876	Kdm2a	15	22	-0.095	-0.440	-0.009	0.105	1.00e+00	0.08539	0.063	0.09292	0.068	8.97906	6.214	9.77994	6.597
192170	Eif4a3	1	18	-0.095	-0.095	-0.095	0.000	1.00e+00	0.22875	0.000	0.24976	0.000	30.44461	0.000	34.31016	0.000
67295	Rab3c	7	13	-0.095	-0.152	-0.011	0.046	1.00e+00	0.06354	0.024	0.07388	0.030	6.06893	1.989	6.91046	2.450
319521	A730056I06Rik	1	2	-0.095	-0.095	-0.095	0.000	1.00e+00	0.01038	0.000	0.01173	0.000	0.91932	0.000	1.03562	0.000
27050	Rps3	26	26	-0.095	-0.107	-0.090	0.002	1.00e+00	3.12912	0.899	3.51392	1.008	391.12155	112.792	440.70990	126.968
20844	Stam	2	22	-0.095	-0.117	-0.073	0.022	1.00e+00	0.18870	0.014	0.21888	0.014	26.94314	2.397	30.31125	2.237
56086	Set	11	16	-0.095	-0.213	-0.044	0.051	1.00e+00	0.19222	0.123	0.21712	0.136	18.33167	10.740	20.48855	11.864
14660	Gls	5	23	-0.095	-0.133	-0.072	0.023	1.00e+00	0.09528	0.048	0.10666	0.054	12.18877	6.474	13.83615	7.487
66364	2310009A05Rik	4	4	-0.095	-0.155	-0.066	0.035	1.00e+00	0.12243	0.067	0.13664	0.075	11.52238	6.281	12.81864	6.965
269113	Nup54	15	17	-0.095	-0.277	-0.014	0.059	1.00e+00	0.07213	0.007	0.08365	0.007	8.26427	0.825	9.28902	0.758
69623	Zfp33b	2	4	-0.094	-0.120	-0.067	0.027	1.00e+00	0.03043	0.015	0.03509	0.018	2.83153	1.345	3.21578	1.573
22759	Zfp97	1	3	-0.094	-0.094	-0.094	0.000	1.00e+00	0.01279	0.000	0.01444	0.000	1.13215	0.000	1.27452	0.000
109135	Plekha5	2	6	-0.094	-0.105	-0.083	0.011	1.00e+00	0.03867	0.029	0.04360	0.032	4.10774	3.022	4.60041	3.369
218314	Zfp595	9	9	-0.094	-0.185	-0.040	0.058	1.00e+00	0.00927	0.000	0.01040	0.001	0.88523	0.061	0.99720	0.074
72179	Fbxl2	10	15	-0.094	-0.313	-0.043	0.080	1.00e+00	0.04594	0.017	0.04904	0.017	5.39210	1.651	5.97298	1.705
240034	Zfp760	2	6	-0.094	-0.094	-0.094	0.000	1.00e+00	0.05705	0.000	0.06531	0.000	5.24932	0.000	5.90909	0.000
72549	Reep4	3	3	-0.094	-0.114	-0.081	0.014	1.00e+00	0.06012	0.002	0.06624	0.003	6.53223	0.311	7.36055	0.423
26378	Decr2	1	9	-0.094	-0.094	-0.094	0.000	1.00e+00	0.08352	0.000	0.09551	0.000	14.33373	0.000	16.14176	0.000
327814	Ppfia2	9	9	-0.094	-0.153	-0.025	0.040	1.00e+00	0.13887	0.064	0.15722	0.073	14.90225	6.829	16.93978	7.815
107971	Frs3	2	8	-0.094	-0.106	-0.082	0.012	1.00e+00	0.02019	0.001	0.02354	0.003	2.50117	0.413	2.81224	0.441
595136	Ndufs5	1	8	-0.094	-0.094	-0.094	0.000	1.00e+00	0.00695	0.000	0.00723	0.000	0.63462	0.000	0.71459	0.000
103806	Maml1	6	6	-0.094	-0.117	-0.013	0.037	1.00e+00	0.05495	0.003	0.06246	0.005	4.99278	0.277	5.62752	0.391
100504817	LOC100504817	2	3	-0.094	-0.094	-0.094	0.000	1.00e+00	0.04351	0.004	0.04913	0.004	3.85268	0.324	4.33674	0.365
11432	Acp2	14	14	-0.094	-0.327	-0.034	0.069	1.00e+00	0.16933	0.044	0.19014	0.046	17.67633	3.180	19.75147	3.007
17258	Mef2a	16	20	-0.094	-0.363	-0.042	0.083	1.00e+00	0.14480	0.042	0.15970	0.044	14.58723	3.479	16.29249	3.442
53612	Vti1b	9	10	-0.094	-0.298	-0.058	0.072	1.00e+00	0.34647	0.141	0.37880	0.154	38.15948	15.395	42.24531	17.016
67241	Smc6	13	15	-0.094	-0.201	-0.013	0.058	1.00e+00	0.09206	0.031	0.10362	0.035	11.72991	2.993	13.19725	3.399
17420	Mnat1	2	13	-0.094	-0.100	-0.088	0.006	1.00e+00	0.07725	0.075	0.08978	0.087	9.81600	9.503	11.09857	10.748
74385	Mudeng	1	19	-0.094	-0.094	-0.094	0.000	1.00e+00	0.05337	0.000	0.06413	0.000	7.79343	0.000	8.77727	0.000
27784	Commd8	11	13	-0.094	-0.174	-0.007	0.053	1.00e+00	0.12609	0.047	0.14520	0.049	12.79793	4.962	14.23752	5.095
243272	Sbno1	8	15	-0.094	-0.179	-0.005	0.069	1.00e+00	0.08868	0.052	0.09800	0.056	10.58410	6.265	11.87575	6.794
66249	Pno1	10	10	-0.094	-0.246	-0.054	0.052	1.00e+00	0.16174	0.018	0.18145	0.016	19.28883	1.242	21.69334	1.063
20843	Stag2	22	22	-0.094	-0.232	-0.007	0.074	1.00e+00	0.13255	0.079	0.14683	0.084	15.52832	8.333	17.08928	8.762
226856	Lpgat1	1	9	-0.094	-0.094	-0.094	0.000	1.00e+00	0.15063	0.000	0.16779	0.000	17.40199	0.000	19.59244	0.000
20055	Rps16	12	12	-0.094	-0.143	-0.084	0.015	1.00e+00	0.13917	0.009	0.15658	0.009	23.79622	1.387	26.79188	1.528
100503512	Gm19738	4	4	-0.094	-0.096	-0.086	0.004	1.00e+00	0.84304	0.035	0.95037	0.036	75.59032	2.847	85.09174	2.975
17257	Mecp2	7	8	-0.094	-0.191	-0.052	0.050	1.00e+00	0.08737	0.043	0.09839	0.048	7.78579	3.816	8.76072	4.245
71745	Cul2	14	15	-0.094	-0.196	-0.069	0.030	1.00e+00	0.13710	0.019	0.15563	0.023	17.13409	2.687	19.32952	3.206
70428	Polr3b	6	8	-0.093	-0.217	-0.019	0.082	1.00e+00	0.03434	0.019	0.03945	0.020	4.21507	2.040	4.73058	2.185
70750	Kdsr	1	8	-0.093	-0.093	-0.093	0.000	1.00e+00	0.00208	0.000	0.00253	0.000	0.28147	0.000	0.31675	0.000
93887	Pcdhb16	5	5	-0.093	-0.101	-0.073	0.011	1.00e+00	0.02141	0.001	0.02417	0.001	1.89567	0.062	2.13329	0.059
76789	Mzt1	15	16	-0.093	-0.169	-0.072	0.035	1.00e+00	0.22516	0.060	0.25128	0.067	20.62206	5.458	23.14461	6.122
626231	Gm6658	2	2	-0.093	-0.093	-0.093	0.000	1.00e+00	0.00871	0.009	0.01009	0.010	0.77109	0.771	0.89031	0.845
21885	Tle1	16	27	-0.093	-0.354	-0.018	0.102	1.00e+00	0.09978	0.026	0.11167	0.027	11.71925	3.150	13.08260	3.351
67128	Ube2g1	9	13	-0.093	-0.160	-0.013	0.043	1.00e+00	0.18269	0.063	0.21337	0.076	19.63377	7.336	22.19771	8.292
13198	Ddit3	2	6	-0.093	-0.174	-0.013	0.080	1.00e+00	0.02637	0.012	0.03016	0.015	3.04412	1.585	3.53073	1.978
56224	Tspan5	10	10	-0.093	-0.200	-0.001	0.083	1.00e+00	0.20066	0.039	0.21815	0.033	21.66483	2.232	24.34300	2.316
19383	Raly	2	20	-0.093	-0.138	-0.048	0.045	1.00e+00	0.34063	0.225	0.36618	0.235	37.00942	19.804	40.95916	20.989
67456	Ergic2	11	31	-0.093	-0.669	-0.005	0.189	1.00e+00	0.17231	0.069	0.18687	0.067	21.74222	7.547	23.72993	7.539
59008	Anapc5	1	32	-0.093	-0.093	-0.093	0.000	1.00e+00	0.28014	0.000	0.32440	0.000	34.35456	0.000	38.66187	0.000
58800	Trpm7	12	23	-0.093	-0.355	-0.008	0.091	1.00e+00	0.05194	0.038	0.05775	0.043	6.23831	4.954	6.97104	5.403
94219	Cnnm2	7	8	-0.093	-0.111	-0.072	0.013	1.00e+00	0.06277	0.000	0.07088	0.001	6.30623	0.053	7.09320	0.077
67826	Snap47	12	15	-0.093	-0.583	-0.026	0.148	1.00e+00	0.55903	0.197	0.61334	0.217	53.74685	19.140	58.68861	20.904
100502813	Gm19391	3	4	-0.093	-0.093	-0.093	0.000	1.00e+00	0.00802	0.000	0.00928	0.000	0.72748	0.000	0.81867	0.000
106068	Slc45a4	3	11	-0.093	-0.218	-0.024	0.089	1.00e+00	0.04667	0.015	0.05204	0.014	4.24772	1.368	4.69074	1.308
67226	Tmem19	11	13	-0.093	-0.108	-0.014	0.025	1.00e+00	0.13735	0.011	0.15819	0.010	13.83187	1.264	15.54386	1.133
225849	Ppp2r5b	1	11	-0.093	-0.093	-0.093	0.000	1.00e+00	0.16180	0.000	0.17779	0.000	23.25648	0.000	26.16985	0.000
29816	Hip1r	4	13	-0.093	-0.165	-0.045	0.045	1.00e+00	0.07015	0.024	0.07723	0.026	8.09953	2.006	9.06373	2.052
66667	Hspbap1	9	10	-0.093	-0.238	-0.014	0.074	1.00e+00	0.01539	0.008	0.01650	0.009	1.64055	0.916	1.88007	1.091
72482	Acbd6	1	12	-0.093	-0.093	-0.093	0.000	1.00e+00	0.05917	0.000	0.06684	0.000	8.79132	0.000	9.89334	0.000
72650	2810006K23Rik	2	7	-0.093	-0.093	-0.093	0.000	1.00e+00	0.08753	0.000	0.10064	0.000	8.22682	0.022	9.25409	0.025
93838	Dqx1	6	7	-0.093	-0.175	-0.003	0.052	1.00e+00	0.00452	0.001	0.00486	0.001	0.45341	0.055	0.51134	0.070
27632	Rdbp	12	14	-0.093	-0.135	-0.062	0.022	1.00e+00	0.09309	0.016	0.10631	0.018	10.75874	1.531	12.12129	1.818
67471	Gpatch1	1	11	-0.093	-0.093	-0.093	0.000	1.00e+00	0.03521	0.000	0.04146	0.000	4.91711	0.000	5.53349	0.000
74729	Setmar	3	3	-0.093	-0.093	-0.093	0.000	1.00e+00	0.03815	0.000	0.04346	0.000	3.51779	0.003	3.95690	0.003
230451	BC042782	3	10	-0.093	-0.093	-0.093	0.000	1.00e+00	0.02405	0.034	0.02755	0.039	2.17418	3.075	2.46031	3.451
66877	Crnkl1	11	14	-0.092	-0.141	-0.065	0.020	1.00e+00	0.11071	0.012	0.12098	0.014	11.81077	1.340	13.29075	1.613
52432	Ppp2r2d	2	15	-0.092	-0.115	-0.070	0.022	1.00e+00	0.04237	0.004	0.05288	0.004	5.87493	0.460	6.59981	0.415
269338	Vps39	26	29	-0.092	-0.371	-0.017	0.098	1.00e+00	0.14774	0.060	0.15847	0.059	17.09185	6.016	18.91961	6.126
93837	Dach2	10	22	-0.092	-0.161	-0.007	0.047	1.00e+00	0.01133	0.001	0.01223	0.001	1.18728	0.200	1.33312	0.217
381126	Fam59a	1	5	-0.092	-0.092	-0.092	0.000	1.00e+00	0.03066	0.000	0.03570	0.000	2.97382	0.000	3.34314	0.000
22637	Zap70	6	8	-0.092	-0.124	-0.040	0.030	1.00e+00	0.00664	0.000	0.00760	0.000	0.72698	0.063	0.81596	0.054
14050	Eya3	2	26	-0.092	-0.118	-0.066	0.026	1.00e+00	0.00308	0.002	0.00343	0.002	0.34634	0.218	0.38506	0.238
236904	Klhl15	1	21	-0.092	-0.092	-0.092	0.000	1.00e+00	0.02815	0.000	0.03175	0.000	2.49226	0.000	2.80264	0.000
100862433	LOC100862433	8	8	-0.092	-0.095	-0.090	0.002	1.00e+00	0.53872	0.039	0.60753	0.044	47.70200	3.446	53.62285	3.862
100862201	LOC100862201	2	2	-0.092	-0.092	-0.092	0.000	1.00e+00	0.19682	0.000	0.22202	0.000	17.42812	0.000	19.59649	0.000
228410	Cstf3	2	16	-0.092	-0.143	-0.040	0.051	1.00e+00	0.02795	0.025	0.03177	0.028	3.67866	3.211	4.26611	3.759
98221	Eif3m	10	10	-0.092	-0.171	-0.054	0.030	1.00e+00	0.22875	0.064	0.25519	0.070	31.98562	8.696	35.88211	9.556
97064	Wwtr1	7	8	-0.092	-0.108	-0.036	0.024	1.00e+00	0.09788	0.005	0.11321	0.006	9.45604	0.120	10.63329	0.295
75693	3010001F23Rik	3	4	-0.092	-0.105	-0.085	0.009	1.00e+00	0.01491	0.002	0.01610	0.002	1.76806	0.161	1.98640	0.169
20024	Sub1	12	13	-0.092	-0.127	-0.009	0.035	1.00e+00	0.79997	0.413	0.90515	0.463	93.76358	50.981	104.73041	56.011
12648	Chd1	6	13	-0.092	-0.361	-0.003	0.122	1.00e+00	0.03769	0.015	0.04205	0.015	3.96571	1.363	4.38293	1.319
85305	Kars	10	11	-0.092	-0.095	-0.081	0.004	1.00e+00	0.30917	0.011	0.35219	0.012	37.75628	1.451	42.44120	1.568
67370	Zfp606	9	17	-0.092	-0.212	-0.037	0.054	1.00e+00	0.08879	0.004	0.10187	0.007	8.35666	0.371	9.40251	0.580
140629	Ubox5	2	13	-0.092	-0.092	-0.092	0.000	1.00e+00	0.03332	0.000	0.03785	0.000	3.05750	0.000	3.43698	0.000
100503085	Klhl3	3	7	-0.092	-0.122	-0.073	0.022	1.00e+00	0.01441	0.004	0.01667	0.005	1.57124	0.189	1.76991	0.241
64659	Mrps14	8	8	-0.092	-0.104	-0.059	0.014	1.00e+00	0.21430	0.099	0.23927	0.108	21.38901	10.096	23.96921	11.141
68724	Arl8a	4	6	-0.092	-0.126	-0.063	0.022	1.00e+00	0.44921	0.087	0.51157	0.107	51.20933	3.461	57.66227	4.805
73990	4930455C13Rik	3	3	-0.092	-0.103	-0.087	0.008	1.00e+00	0.06102	0.013	0.06804	0.015	6.36815	1.332	7.16990	1.542
73072	BC068157	6	8	-0.092	-0.135	-0.029	0.032	1.00e+00	0.06604	0.037	0.07489	0.042	6.07077	3.166	6.83843	3.584
67180	Yipf5	4	14	-0.092	-0.274	-0.031	0.105	1.00e+00	0.21246	0.065	0.23853	0.064	20.88643	6.947	22.94913	6.730
211135	D130040H23Rik	4	5	-0.092	-0.218	-0.042	0.073	1.00e+00	0.00443	0.004	0.00502	0.004	0.46229	0.389	0.50518	0.419
26919	Zfp346	15	17	-0.092	-0.248	-0.000	0.082	1.00e+00	0.07477	0.034	0.08245	0.034	7.98879	2.470	8.91136	2.467
56427	Tubd1	15	15	-0.092	-0.227	-0.035	0.041	1.00e+00	0.02173	0.001	0.02505	0.001	2.41930	0.172	2.71760	0.161
71732	Vps11	3	12	-0.092	-0.239	-0.007	0.104	1.00e+00	0.11313	0.051	0.11678	0.050	12.37587	5.850	13.51142	5.946
269400	Rtel1	3	27	-0.092	-0.189	-0.001	0.077	1.00e+00	0.03900	0.002	0.04146	0.001	5.43194	0.740	6.07300	0.510
382137	Fdxacb1	9	9	-0.092	-0.143	-0.045	0.035	1.00e+00	0.03749	0.004	0.04174	0.005	3.51864	0.310	3.96268	0.406
21339	Taf1a	1	5	-0.092	-0.092	-0.092	0.000	1.00e+00	0.03080	0.000	0.03420	0.000	3.64445	0.000	4.09796	0.000
75785	Klhl24	11	15	-0.091	-0.144	-0.039	0.036	1.00e+00	0.12699	0.009	0.14286	0.012	11.67039	0.843	13.10953	0.935
