GeneId	Symbol	#transcripts regulated	total #transcripts for gene	mean log2(fold change) of reg. trans.	min fold change of reg. trans.	max fold change of reg. trans.	fc stddev	min p_value	mean NE(treat.reg.)	stddev NE(treat.reg.)	mean NE(ctrl.reg.)	stddev NE(ctrl.reg.)	mean RPKM(treat.reg.)	stddev RPKM(treat.reg.)	mean RPKM(ctrl.reg.)	stddev RPKM(ctrl.reg.)
73730	Lce1l	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043617	Gm4553	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
244698	Hephl1	1	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
16699	Krtap13	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258361	Olfr495	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
665927	Gm7849	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100041102	Gm3139	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
245598	4921511C20Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
384696	Vmn1r119	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043461	Gm4450	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77475	C030037F17Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
546695	Gm16519	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100861756	LOC100861756	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73614	Rhox13	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258755	Olfr672	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100862329	LOC100862329	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
387353	Tas2r126	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258458	Olfr165	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319572	C730027H18Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
66392	Prl2b1	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319563	D130052P04Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73606	1700120E14Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71888	Krt33a	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70251	2010105D22Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75270	4930556I23Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
237934	Krt39	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
545637	Gm11758	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77417	C030013C21Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77898	6720482G16Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
627871	Gm6802	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78276	5330433J24Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
76995	1700095A13Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73790	4930401C12Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
171192	Vmn1r5	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75088	4930505G20Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319347	C230094B09Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75485	1700010B08Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75148	4930545H06Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74286	Tbc1d21	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
66804	8430408J09Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100216474	Ttll2	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
16170	Il16	2	17	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
257888	Olfr1386	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100039240	Gm10058	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100041806	LOC100041806	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319323	B430119L08Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78717	D530014G21Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
329918	Skint9	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
13623	Edv	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
625594	Gm6605	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043381	Gm14308	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100041890	Gm15308	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
382156	Fbxw22	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75213	4930544L20Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
16688	Krt6b	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75269	4930564D02Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
76486	Ly6k	1	6	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
257935	Olfr1287	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
101786	A730082K24Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
192200	Wfdc12	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100642183	Gm13662	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100041380	Gm3302	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100038658	9830004L10Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73426	1700066B17Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100039206	Mup17	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75783	4930431F12Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
387511	Tas2r134	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
211223	Vmn2r15	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
668171	Zxda	3	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100038654	Gm10371	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
27379	Tcl1b1	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100038361	Gm10723	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
52492	D18Ertd232e	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100038727	Gm10811	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
224291	Csnka2ip	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100502953	Gm10100	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100303736	Snora35	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78092	Samt1	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
329547	Bpi	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77884	6720427H10Rik	1	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
382364	Gm1153	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100038708	Gm10855	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
97640	C78653	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
791287	Gm9951	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
625530	Dub3	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
677525	LOC677525	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77171	8030455M16Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
620078	C130026I21Rik	6	10	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
404324	Olfr1051	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
634762	Gm7145	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
22024	Crisp2	6	6	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75586	Krtap9-3	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
11878	Arx	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
97418	Rnu5g	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74867	4930445B03Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
209448	Hoxc10	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258328	Olfr954	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
17287	Mep1a	3	9	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258512	Olfr530	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319161	Hist1h4n	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
320408	B230308P20Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71811	2610027H17Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100039014	LOC100039014	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
404284	Vmn1r59	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100502978	Gm19484	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258731	Olfr491	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
18829	Ccl21a	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
67319	1700041C23Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258499	Olfr945	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
497252	LOC497252	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73599	1700120G11Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
81004	Tbl1xr1	2	10	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
72943	2900018E21Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
97187	C87977	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
623046	Fscb	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73636	1700125C05Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
67310	Prl8a9	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258370	Olfr1253	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75634	1700013N06Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258798	Olfr902	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
436003	Hbb-bh2	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
634749	LOC634749	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258863	Olfr768	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
237754	Btnl9	1	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75819	4930509K18Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
546335	Gm5938	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043101	Vmn1r168	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258264	Olfr747	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78566	9530085P06Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100503785	Gm19894	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73418	1700047O18Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100041296	Gm3259	6	6	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
670833	Gm11213	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
14582	Gfi1b	8	8	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
72855	2900024D18Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258248	Olfr576	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100041598	Gm3424	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78086	4930555B12Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043232	3110099E03Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258343	Olfr397	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
627479	Vmn2r8	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100042840	Gm16501	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100862025	LOC100862025	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
13137	Daf2	7	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
545750	Gm5866	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73538	1700105F02Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100169873	Gm11033	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78640	1700122C19Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100040317	Gm14598	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258538	Olfr775	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
104002	Ctsq	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100040867	Gm16405	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100042394	Gm3822	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
234130	Dkk4	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
404309	Olfr192	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
76513	1810058N15Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74441	Slco6c1	6	6	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
240899	Lrrc52	1	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
637093	Gm362	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100217446	Snord47	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
382000	AY761184	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258974	Olfr1233	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
76045	5830449F15Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100862253	LOC100862253	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100038850	Trav9d-3	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75359	4930555F03Rik	1	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73353	Actrt2	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
435946	Gm5726	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
664724	Cypt9	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
244813	Bsx	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73585	1700111E14Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
19091	Prkg1	1	14	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73590	1700112H15Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71135	4933411O13Rik	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75917	4930572C08Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258604	Olfr970	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71158	4933423P22Rik	2	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100503026	Gm19514	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71603	9130004J05Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043019	Gm4175	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
76957	2210019G11Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100039631	Gm2347	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
66786	Olfr701	7	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319977	A530079E22Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
670482	Gm11554	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75569	1700028D13Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
20756	Sprr2b	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
320426	A330075M08Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
